u_lim_o2Tpro,u_lim_o2Tneg,o2_eq,test_eq,Tpos_eq,Tpro_eq,Tneg_eq
0.1,0.1,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.1,0.30000000000000004,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.1,0.5000000000000001,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.1,0.7000000000000001,0.9964229633910268,5.7e-322,0.0,0.0,9959.330658105906
0.1,0.9000000000000001,0.9964228978189136,5.73e-322,0.0,0.0,9959.330658105906
0.30000000000000004,0.1,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.30000000000000004,0.30000000000000004,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.30000000000000004,0.5000000000000001,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.30000000000000004,0.7000000000000001,0.9964229633910268,5.7e-322,0.0,0.0,9959.330658105906
0.30000000000000004,0.9000000000000001,0.9964228978189136,5.73e-322,0.0,0.0,9959.330658105906
0.5000000000000001,0.1,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.5000000000000001,0.30000000000000004,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.5000000000000001,0.5000000000000001,0.9964229633908291,5.9e-322,0.0,0.0,9959.330658105906
0.5000000000000001,0.7000000000000001,0.9964229633910268,5.7e-322,0.0,0.0,9959.330658105906
0.5000000000000001,0.9000000000000001,0.9964228978189136,5.73e-322,0.0,0.0,9959.330658105906
0.7000000000000001,0.1,0.9964229620164999,4.45e-322,0.0,0.0,9959.330658105906
0.7000000000000001,0.30000000000000004,0.9964229620164999,4.45e-322,0.0,0.0,9959.330658105906
0.7000000000000001,0.5000000000000001,0.9964229620164999,4.45e-322,0.0,0.0,9959.330658105906
0.7000000000000001,0.7000000000000001,0.996422963054056,6.1e-322,0.0,0.0,9959.330658105906
0.7000000000000001,0.9000000000000001,0.996422963054056,4.45e-322,0.0,0.0,9959.330658105906
0.9000000000000001,0.1,0.9964229606658797,3.3e-322,0.0,0.0,9959.330658105906
0.9000000000000001,0.30000000000000004,0.9964229606658797,3.3e-322,0.0,0.0,9959.330658105906
0.9000000000000001,0.5000000000000001,0.9964229606658797,3.3e-322,0.0,0.0,9959.330658105906
0.9000000000000001,0.7000000000000001,0.9964228011292364,3.4e-322,0.0,0.0,9959.330658105906
0.9000000000000001,0.9000000000000001,0.9964228011338536,3.3e-322,0.0,0.0,9959.330658105906
